;Norway;Sweden;Denmark;Finland;Europe
2022-02-28;120.34781475933043;113.83301151092951;115.37091259034787;106.66397741024609;110.45954557737345
2022-03-01;122.2379990881261;111.21184804292861;115.61115774961267;101.73784110855513;106.00145244100163
2022-03-02;122.74604311860874;111.8306538506673;114.15125889828484;102.92336709440382;107.54227841830301
2022-03-03;121.18804142512865;109.26907197798094;114.12805339994677;99.88312636961287;105.32392812105927
2022-03-04;118.99563603204585;105.91020621526185;112.76029402731423;95.61331399976015;100.09485903440822
2022-03-07;117.94958640005211;105.63336782700534;113.01760205300408;94.55556403519293;98.86225454872996
2022-03-08;118.36514036344688;105.19021304287527;112.66610700464791;95.74348854703835;98.66718834444245
2022-03-09;119.40597928743568;108.90123430449022;114.26592136066121;99.6458903437524;106.00623761484418
2022-03-10;119.63134240864977;108.75764105956026;112.95617573387388;99.97797717039349;102.77962304089354
2022-03-11;119.89057513189606;110.45782348485658;113.13567708866547;101.92841490138788;103.77578364258693
2022-03-14;120.2462059532339;111.82563982205532;114.10211784298068;105.90081004764347;105.30478742568907
2022-03-15;118.3690483944506;111.2198491524158;113.59159687954298;104.23165400172259;105.22062466222303
2022-03-16;121.55930437048134;115.59757619723268;116.50729949425663;107.8008787327061;109.48731084489282
2022-03-17;122.9909463948414;115.1626892262394;119.33427520356;107.3737230574665;109.36430372905784
2022-03-18;123.31270761414707;116.22011585606536;120.35872970372039;107.38876835690068;109.84619888308413
2022-03-21;126.28671920797238;116.3386389579355;120.42698116942061;107.84078148337932;109.2652224824356
2022-03-22;127.04096919168893;116.43091842068768;119.56223509899874;108.17483074038138;110.51274545127005
2022-03-23;127.12173516576566;114.9835177144564;118.733662305398;106.74378291159252;108.91111961808683
2022-03-24;126.62755161857618;113.83791885808165;116.5885187384399;105.80966605976691;108.74701630336877
2022-03-25;127.15690744479906;112.36331437959397;115.38865797142994;104.53212389477014;108.86917897676095
2022-03-28;127.34970364098223;113.34537055805072;117.40617129752862;105.46645879441364;109.41440731399749
2022-03-29;125.63407803035238;114.91598835038461;118.62241241630663;108.16458249294071;112.65368852459017
2022-03-30;128.3175926529017;113.63175693696193;120.49796269374885;107.13321631433774;111.44219509998199
2022-03-31;127.21943594085847;111.75805711725359;119.76767201075643;106.08658678848272;109.84845072959827
2022-04-01;128.20556243079528;113.06181123782497;121.06649740303172;107.16723177392804;110.30332372545487
2020-12-30;;100.0;100.0;100.0;
2020-12-31;;;;;100.0
