;Energy;Industrials;Technology;Financials;Consumer Non-Cyclicals
2022-02-22;142.22737163365076;119.6690340765586;85.13395999834361;138.172521120498;107.36297279362972
2022-02-23;144.67459801622064;118.93658507016356;85.13810095656135;138.32661259410312;109.65361645653617
2022-02-24;149.8912029841467;116.04821029873817;82.30982649385068;131.71294521703132;105.70272063702721
2022-02-25;144.49374063921778;119.80340058393864;84.76955567518324;135.5200012265988;108.56270736562708
2022-02-28;148.26348659112102;120.65607225483163;86.0242660151559;135.1704205700618;108.50298606502986
2022-03-01;156.91638172210133;120.4136063768526;85.7468218145679;133.43401665107862;109.65892501658925
2022-03-02;160.0531268544946;120.10749320590402;85.13810095656135;133.47158123917143;109.04047777040478
2022-03-03;156.39641676321816;119.21137973187315;84.44656093420016;132.14992103770257;107.01791639017917
2022-03-04;157.55786023115832;116.46646393825202;81.63485030436043;128.66254733904722;104.01592568015926
2022-03-07;162.62469268375392;113.59930493114979;80.05300426518696;125.90499992333757;100.50431320504313
2022-03-08;168.19453471613872;114.84093228130082;80.10683672201748;125.86053571702365;97.73457199734572
2022-03-09;160.0050866137282;118.3678005314044;83.84198103441136;130.93865472777173;101.20769741207697
2022-03-10;158.08630287958852;119.61649980299647;83.17114580313884;130.9861854310728;102.45786330457864
2022-03-11;156.30033628168536;120.19841791014618;83.62251024887159;132.33774397816654;104.0557398805574
2022-03-14;154.87891033430358;120.12365759776931;84.38030560271646;134.4674261357538;105.9907100199071
2022-03-15;151.8269420973804;119.56194498045119;83.36991179758996;132.12155594057128;105.71864631718647
2022-03-16;154.18091389493316;122.60287120010506;86.49219429375957;136.02827310222168;108.4180491041805
2022-03-17;159.10645152174527;124.89316347251548;86.51704004306596;136.9091243617853;106.58128732581288
2022-03-18;160.31593523045183;124.8588141398018;86.11122613772827;136.6431057481486;108.24950232249502
2022-03-21;167.68869923983382;125.8812119252801;85.89589631040623;138.83335122123242;109.90975447909754
2022-03-22;167.76217254924126;127.74213753876928;86.08638038842187;141.09565937351465;110.80026542800266
2022-03-23;170.52024754853474;127.40975723103968;84.44656093420016;139.83532911178915;110.14731254147313
2022-03-24;169.07338853251193;125.98021882545487;84.13184810965257;141.1830545376489;109.99469143994692
2022-03-25;170.94413202588518;124.47389955851004;84.12770715143483;140.77367718986216;112.635700066357
2022-03-28;170.2941758272812;125.56095491144941;84.18982152470082;142.4280523144386;112.83211678832117
2022-03-29;162.8309831293978;126.14893466554864;85.4859414468508;141.64149583723034;112.66489714664897
2022-03-30;172.48424562692514;127.77951769495772;84.42999710132925;141.92514680854325;113.89117451891174
2022-03-31;174.66866363353773;127.59362718850711;82.46718290612448;139.6091749589856;111.7863304578633
2022-04-01;175.32427162517305;129.4495014295384;81.61000455505403;140.1795433985986;114.80690112806901
